best_match_score,School Name,State_left,Incident_ID_left,Month_left,Day_left,Year_left,Date_left,Victims_Killed_left,Victims_Wounded_left,Number_Victims_left,Shooter_Killed_left,Source_left,Number_News_left,Media_Attention_left,Reliability_left,Quarter_left,City_left,School_Level_left,Location_left,Location_Type_left,During_Classes_left,Time_Period_left,First_Shot_left,Duration_min_left,Summary_left,Narrative_left,Situation_left,Targets_left,Accomplice_left,Accomplice_Narrative_left,Hostages_left,Barricade_left,Officer_Involved_left,Bullied_left,Domestic_Violence_left,Gang_Related_left,Active_Shooter_FBI_left,Shots_Fired_left,LAT_left,LNG_left,School ID - NCES Assigned [Public School] Latest available year,School Type [Public School] 2019-20,Charter School [Public School] 2019-20,Magnet School [Public School] 2019-20,Shared Time School [Public School] 2019-20,Urban-centric Locale [Public School] 2019-20,Total Students All Grades (Excludes AE) [Public School] 2019-20,Full-Time Equivalent (FTE) Teachers [Public School] 2019-20,Pupil/Teacher Ratio [Public School] 2019-20,NCESSCH,IPR_EST,IPR_SE,Zip_Code,,,,,,,,,,,,
0.18611063775715,SOUTH AIKEN HIGH,SC,20170127SCSOA,1,27,2017,1/27/2017,0,3,3,0,https://www.postandcourier.com/aikenstandard/news/suspect-in-2017-shooting-at-south-aiken-high-school-pleads-guilty/article_3297d982-721b-11eb-8b66-63e7255c0916.html https://www.aikenstandard.com/news/two-charged-in-connection-with-south-aiken-high-school-shooting/article_b4e9779c-e97b-11e6-aa68-974774435f6b.html,2,Local,5,Winter,Aiken,High,Beside Building,Outside on School Property,No,Sport Event,9:00 PM,1,Fight outside basketball game (rival schools),"Large fight outside of basketball game attended by 1000 people. Two men flashed guns at each other prior to the fight. Multiple shots were fired striking 3 people (15-year-old female student, 14-year-old female student, and adult male). 18-year-old male and 19-year-old male were charged with carrying weapons on school property. 19-year-old male plead guilty in 2021 assault and battery of a high and aggravated nature, possession of a weapon on school property, breaking and entering into an automobile, criminal conspiracy and attempted escape.",Escalation of Dispute,Both,Yes,Two carrying guns involved in shooting,No,No,No,No,No,Yes,No,3,33.521815,-81.712936,450072000000,1-Regular school,2-No,2-No,2-No,21-Suburb: Large,1421,80.8,17.59,,,,29803,,,,,,,,,,,,
0.195402424455578,WEST LIBERTY-SALEM MIDDLE/HIGH SCHOOL,OH,20170120OHWEW,1,20,2017,1/20/2017,0,1,1,0,https://www.campussafetymagazine.com/safety/west-liberty-salem-high-school-shooting/ https://www.whio.com/news/local/school-shooting-victim-graduates-cedarville-university-reflects-forgiving-shooter/WD3Q3LLQQ5EJ3NFGZORVXUMFYA/ https://www.springfieldnewssun.com/news/local-education/west-liberty-still-healing-year-after-school-shooting/XCffIKOYjkCzCGsQ5BzCGO/ https://www.mydaytondailynews.com/news/crime--law/west-liberty-salem-school-shooting-case-pushed-back-2018/NGROrKc1aatoWx7i76vwuK/ http://fox45now.com/news/local/west-liberty-salem-shooting-suspect-allegedly-asked-victim-to-shoot-him-in-bathroom https://www.fbi.gov/file-repository/active-shooter-incidents-2000-2017.pdf https://www.whio.com/news/local/prosecutor-opposes-school-shooter-appeal-ohio-high-court/mFdMS0ZHweTNdy0nEDwV2I/,100,National,5,Winter,West Liberty,High,Bathroom,Inside School Building,Yes,Morning Classes,7:36 AM,,"Student snuck shotgun into school, prepared in bathroom, shot student who surprised him, then fired into two classrooms","Student was preparing for planned school shooting in the bathroom when another student walked in to check his hair before leaving for a debate team trip. The shooter shot him in the chest with a shotgun. Victim told shooter that nobody died yet, don't hurt anyone else, and go get help. Shooter went into hallway, fired at students who were running and then fired into 2 classroom before being tackled by a staff member.",Indiscriminate Shooting,Random Shooting,No,,No,No,No,No,No,No,Yes,99,40.215849,-83.754659,390462000000,1-Regular school,2-No,–,2-No,42-Rural: Distant,668,35.5,18.82,390462102472,295,73,43357,,,,,,,,,,,,
0.196927674140934,ALEXANDER CITY MIDDLE SCHOOL,AL,20170110ALALA,1,10,2017,1/10/2017,0,0,0,0,http://www.alexcityoutlook.com/2017/01/09/two-students-taken-into-custody-after-gun-goes-off-at-middle-school/,,,2,Winter,Alexander City,Middle,Inside School Building,Inside School Building,Yes,Afternoon Classes,1:00 PM,1,"Student showing off gun, accidentally discharged",Gun fired while student was showing it off two other student. SRO was in the area and took custody of the weapon then detained both students. No injuries.,Accidental,Neither,No,,No,No,No,No,No,No,No,1,32.945093,-85.948736,10003000001,1-Regular school,2-No,2-No,2-No,32-Town: Distant,438,24.8,17.66,10003000001,189,46,35010,,,,,,,,,,,,
0.228735757788911,LAKE FOREST SOUTH ELEMENTARY SCHOOL,DE,20170101DELAH,1,1,2017,1/1/2017,0,1,1,0,https://www.newspapers.com/image/255982409/?terms=shot%2Bin%2Bschool%2Bparking%2Blot, http://www.wboc.com/story/34181932/dover-man-arrested-for-harrington-shooting,,,2,Winter,Harrington,Elementary,Field (General),Outside on School Property,No,Not a School Day,4:00 PM,1,Fight broke out among teens playing football on school grounds,"A group of teens were playing football on school grounds when they got into a fight with another group of teens. Someone pulled a handgun and fired into the crowd, striking the victim in both legs. The shooter then gave the gun to another mn to get rid of. Both shooter and accomplice were located, arrested, and charged.",Escalation of Dispute,,Yes,David Brown,No,No,No,No,No,No,No,Multiple,38.930504,Delaware,Lake Forest School District,1-Regular school,2-No,2-No,2-No,31-Town: Fringe,426,31,38.930504,-75.583222,100079000097,19952,-75.583222,"South Elementary, 301 Dorman Street, Harrington, Kent County, DE 19952, United States of America",19952,,,,,,,,,
0.323721522993212,SAMUEL W. WOLFSON HIGH SCHOOL,FL,20161216FLSAJ,12,16,2016,12/16/2016,0,0,0,0,https://www.actionnewsjax.com/news/local/police-shots-fired-into-a-jacksonville-school-bus/476620032/ https://www.news4jax.com/news/2016/12/18/police-17-year-old-arrested-in-school-bus-shooting/,2,Local,4,Winter,Jacksonville,High,School Bus,School Bus,Yes,Dismissal,2:50 PM,1,Teen shot BB gun at bus breaking window and injuring student inside,A 17 year-old male student fired a BB gun at the school bus which broke a window and injured a student inside. Teen was arrested and charged with a felony.,Intentional Property Damage,Random Shooting,No,,No,No,No,No,No,No,No,,30.249594,-81.615588,120048000000,1-Regular school,2-No,1-Yes,2-No,11-City: Large,764,40,19.1,120048000749,157,54,32217,,,,,,,,,,,,
0.202797382776123,BAY CITY WESTERN HIGH SCHOOL,MI,20161111MIBAA,11,11,2016,11/11/2016,0,1,1,0,http://www.mlive.com/news/bay-city/index.ssf/2016/12/deputy_who_fired_gun_in_school.html,5,Local,2,Fall,Auburn,High,Office,Inside School Building,Yes,Lunch,12:30 PM,1,Accidental discharge by SRO. Attempted to cover-up discharge and was arrested.,"The shooter (the SRO) was testing the trigger pull force of his gun, which accidentally discharged. The bullet went through 2 walls, and after a ricochet, it scratched a teacher's neck. The victim picked up the bullet from the ground after it cooled down and gave it to the shooter to keep as evidence (since he was the SRO). The shooter did not admit he shot the gun. The shooter tried to dispose of the evidence by discarding it in the yard and left his gun in the car. The bullet was later found by a K9 officer. The gun was recovered and the SRO was arrested. The shooter was a respected officer with long service.",Accidental,Neither,,,No,No,No,No,No,No,No,1,43.604826,-84.078127,260426000000,1-Regular school,2-No,2-No,2-No,23-Suburb: Small,1153,49.15,23.46,260426004113,273,63,48611,,,,,,,,,,,,
0.191604312712017,BERTHOUD HIGH SCHOOL,CO,20161103COBEB,11,3,2016,11/3/2016,0,0,0,1,https://www.denverpost.com/2016/11/04/authorities-id-joshua-francis-berthoud-high-school-suicide/,,,2,Fall,Berthoud,High,Inside School Building,Inside School Building,No,Before School,,1,Shot self inside the school,15YOM killed himself inside the high school.,Suicide/Attempted,Victims Targeted,No,,No,No,No,No,No,No,No,1,40.298894,-105.086715,80540000927,1-Regular school,2-No,2-No,2-No,21-Suburb: Large,696,36.42,19.11,80540000927,396,92,80513,,,,,,,,,,,,
0.218701424600112,GRAND JUNCTION HIGH SCHOOL,CO,20161102COGRG,11,2,2016,11/2/2016,0,0,0,1,http://www.nydailynews.com/news/national/person-shoots-colorado-high-school-article-1.2855787  http://www.nbc11news.com/content/news/399726091.html,,,3,Fall,Grand Junction,High,Parking Lot,Outside on School Property,Yes,After School,3:00 PM,1,Shot self in parking lot,Student killed himself sitting in his car in the parking lot.,Suicide/Attempted,Victims Targeted,No,,No,No,No,,,No,No,1,39.080269,-108.563397,80435000612,1-Regular school,2-No,2-No,2-No,13-City: Small,1452,87.07,16.68,80435000612,227,37,81501,,,,,,,,,,,,
0.212831715964922,JORDAN (JUNE) SCHOOL FOR EQUITY,CA,20161018CAJUS,10,18,2016,10/18/2016,0,4,4,0,https://www.sfgate.com/crime/article/Two-arrested-in-SF-school-shooting-that-injured-4-10005290.php,5,Regional,2,Fall,San Francisco,High,Parking Lot,Outside on School Property,No,After School,3:20 PM,1,Shooting in parking lot,"4 shooters (all minors/not students at that school) fired in the parking lot at the end of the school day. 15 YOF was seriously injured (target). 3 other male students have minor injuries. 4 more students may have been struck by BB guns. Police thought the suspects may have still been inside because 3 of the victims walked inside the school and it seemed like the shooting happened there. Shooters fled the scene, 2 of them were later arrested 1 of them charged.",Escalation of Dispute,Both,Yes,4 arrested,No,No,No,No,No,,No,>10,37.719199,-122.424722,63441011252,4-Alternative/other school,2-No,2-No,–,11-City: Large,233,–,†,63441011252,495,168,94134,,,,,,,,,,,,
0.179989157858946,LINDEN-MCKINLEY STEM ACADEMY,OH,20161013OHLIC,10,13,2016,10/13/2016,0,2,2,0,http://www.dispatch.com/content/stories/local/2016/10/20/Two-charged-in-Linden-McKinley-shooting.html,1,Local,2,Fall,Columbus,High,Front of School,Outside on School Property,No,Dismissal,2:40 PM,1,Drive-by involving gang members outside of school,"Drive-by shooting outside of school, location of frequent shootings in high crime neighborhood. A witness reported that someone yelled a curse at the four people in the car (East Side residents) and then the group of students was shot at.",Drive-by Shooting,Victims Targeted,,,No,No,No,No,No,Yes,No,,40.009787,-82.974114,390438000000,1-Regular school,2-No,–,2-No,11-City: Large,703,44,15.98,390438000672,113,26,43211,,,,,,,,,,,,
0.218701424600112,SYCAMORE MIDDLE SCHOOL,TN,20160928TNSYP,9,28,2016,9/28/2016,0,0,0,0,https://www.scadvocate.com/2016/10/11/armed-student-at-sycamore-middle-school-cheatham-county-september-28-2016/ https://www.wkrn.com/news/saving-sycamore-the-school-shooting-that-never-happened-four-years-later/ https://www.washingtonpost.com/news/morning-mix/wp/2016/09/30/a-teen-brought-a-gun-to-his-middle-school-this-counselor-talked-him-out-of-killing-teachers-and-a-cop/,,National,5,Fall,Pleasant View,Middle,Office,Inside School Building,Yes,Morning Classes,10:00 AM,90,"Student told school counselor he planned to kill students and teachers, showed her gun, she talked him down","A 14 year-old 8th grade student came to the school counselor's office after 1st period classes. He told her that he planned to kill other students and teachers then showed her a handgun. The counselor talked to the student for 90 minutes until he surrendered the handgun to her. She attempted to text school security but did not have cellphone service in her office. No shots were fired. Due to the student's age, his name was never released.",Hostage/Standoff,Victims Targeted,No,,Yes,Yes,No,,No,No,No,0,36.368001,-87.048678,470057000000,1-Regular school,2-No,2-No,2-No,41-Rural: Fringe,721,45,16.02,,,,37080,,,,,,,,,,,,
0.192763049587324,DETROIT COLLEGIATE PREPARATORY HIGH SCHOOL AT NORTHWESTERN,MI,20160907MIDED,9,7,2016,9/7/2016,0,0,0,0,http://detroit.cbslocal.com/2016/09/07/detroit-principals-vehicle-reportedly-shot-up-in-parking-lot-on-second-day-of-school/,,,2,Fall,Detroit,High,Parking Lot,Outside on School Property,Yes,Before School,7:00 AM,,Shots fired at principal's car,The school principal was exiting the vehicle at the school parking lot when a shot hit the vehicle. He ran to the building and 2 more shots were fired at the vehicle. The shooter was hiding behind trees near the fence and fled right away. K9 officers lost tracks not far from the school and the shooter was not captured. The police wanted to interview a former student who was asked by the principal to leave the building the day before. No one was hurt.,Unknown,Victims Targeted,,,No,No,No,,,,No,3,42.358036,-83.103265,260110000000,1-Regular school,2-No,2-No,2-No,11-City: Large,425,29,14.66,260110304802,85,25,48208,,,,,,,,,,,,
0.179023701327769,WEDGEWOOD MIDDLE SCHOOL,OH,20160817OHWEC,8,17,2016,8/17/2016,0,2,2,0,http://www.nbc4i.com/news/one-shot-at-west-side-middle-school-police-looking-for-group-of-males-as-suspects/1114333465,1,Local,2,Summer,Columbus,Middle,Parking Lot,Outside on School Property,No,Evening,8:10 PM,1,2 people shot in a car, shooter was in another car,"Victims were sitting in a car when a man pulled up in a black SUV and told them, ""Don't move."" The unidentified man then pulled out a gun and started shooting at the car, hitting Shariff in the leg and Mohamed in the back. No further information on the investigation or motives.",Unknown,,,,No,No,No,,No,,No,,39.936308,Ohio,Columbus City School District,1-Regular school,2-No,–,2-No,11-City: Large,566,34,39.936308,-83.099559,390438000731,43228,-83.099559,"Wedgewood Middle School, Briggs Road, Columbus, OH 43228, United States of America",43228,,,,,,,,,
0.179023701327769,WOODROW WILSON JUNIOR HIGH,CA,20160630CAWOH,6,30,2016,6/30/2016,0,1,1,0,https://hanfordsentinel.com/news/local/crime/police-woman-shot-at-hanford-junior-high-school/article_e202ea04-65e0-5150-ad82-cea69301fb51.html,1,Local,2,Summer,Hanford,Junior High,Outside on School Property,Outside on School Property,No,Evening,7:35 PM,1,"Motive unknown, gang task force investigated, no evident gang affiliation of the victim",A woman was shot in the leg. Police found shell casings. No motive identified.,Unknown,,,,No,No,No,,No,No,No,<10,36.334357,-119.654528,61647002084,1-Regular school,2-No,2-No,–,13-City: Small,635,–,†,200034902022,194,24,93230,,,,,,,,,,,,
0.218701424600112,JEREMIAH E BURKE HIGH,MA,20160608MAJED,6,8,2016,6/8/2016,1,3,4,0,http://boston.cbslocal.com/2016/06/22/raekwon-brown-murder-arrests-jeremiah-burke-high-school-shooting-boston-police/,11,Regional,2,Summer,Dorchester,High,Front of School,Outside on School Property,Yes,Afternoon Classes,1:00 PM,1,"Drive-by, victim targeted, shooters have extended criminal history",Two shooters in a vehicle fired at the victim outside of the school at the end of the day, other injuries were grazed,Drive-by Shooting,Both,,,No,No,No,No,No,Yes,No,,42.307113,Massachusetts,Boston,1-Regular school,2-No,2-No,2-No,11-City: Large,417,44.02,,,,2121,"Jeremiah E Burke High School, 60 Washington Street, Boston, MA 02121, United States of America",2121,,,,,,,,,,
0.189532715820389,SOUTHSIDE HIGH,SC,20160513SCSOG,5,13,2016,5/13/2016,0,0,0,0,http://www.wyff4.com/article/2-more-teens-charged-shooting-at-southside-high-school/7022388,5,Local,2,Spring,Greenville,High,Cafeteria,Inside School Building,Yes,School Start,8:30 AM,1,Accidental discharge of gun in backpack,"Shooter accidentally discharged a firearm from a backpack, striking himself in the stomach, while in the cafeteria. Shooter surrendered the weapon to law enforcement while the school was being evacuated. Second teen was charged with bringing the gun to school and giving it to the shooter. No indication of a planned shooting.",Accidental,Neither,No,,No,No,No,No,No,No,No,1,34.796595,-82.404006,450231000000,1-Regular school,2-No,1-Yes,2-No,21-Suburb: Large,797,60.3,13.22,,,,29605,,,,,,,,,,,,
0.218701424600112,ROBERT STUART MIDDLE SCHOOL,ID,20160506IDROT,5,6,2016,5/6/2016,0,0,0,0,https://magicvalley.com/news/local/education/update-school-district-students-in-custody-after-gun-fired-at/article_f23be68f-936b-51ce-847a-f0a02e99f3a0.html,,,2,Spring,Twin Falls,Middle,Classroom,Inside School Building,Yes,Afternoon Classes,12:45 PM,1,Accidental discharge of gun in backpack,14 year old shooter brought two guns to school - one was stolen and the other had the serial number altered. During class one of the guns was accidentally fired into a desk leg,Accidental,Neither,Yes,2 other boys were charged with same crime as they were with shooter during the time of shooting,No,No,No,,,No,No,1,42.575306,-114.492307,160324000000,1-Regular school,2-No,2-No,2-No,33-Town: Remote,748,37.37,20.02,160324000553,192,43,83301,,,,,,,,,,,,
0.208667091411312,ROCK CRUSHER ELEMENTARY SCHOOL,FL,20160217FLROH,2,17,2016,2/17/2016,0,0,0,0,https://www.wfla.com/news/local-news/loaded-gun-discharges-at-citrus-co-elementary-school/1051971907,,,2,Winter,Homosassa,Elementary,Beside Building,Outside on School Property,Yes,School Start,8:00 AM,1,"Parent dropped gun, parent told janitor who picked it up and accidentally fired","Parent dropping off a child accidentally dropped a gun outside of the school. A different parent saw the gun and notified school officials. When the janitor picked it up, he accidentally fired it thinking it was a fake gun.",Accidental,,No,,No,,No,,,,No,1,28.848785,-82.536858,120027000000,1-Regular school,2-No,2-No,2-No,41-Rural: Fringe,687,40.46,16.98,120027002727,210,42,34429,,,,,,,,,,,,
0.202797382776123,LAWRENCE CENTRAL HIGH SCHOOL,IN,20160122INLAI,1,22,2016,1/22/2016,0,1,1,0,https://www.indystar.com/story/news/crime/2016/01/25/teen-charged-shooting-lawrence-central-high-school/79319130/,5,Local,2,Winter,Indianapolis,High,Beside Building,Outside on School Property,No,Sport Event,9:30 PM,1,Shots during fight at basketball game,Shooter shot fellow student in the leg during a dispute following a basketball game. There had been an ongoing dispute between the shooter and victim for more than a year. The shooter fled but was brought to the police department by a parent to confess.,Escalation of Dispute,Victims Targeted,,,No,No,No,No,No,No,No,1,39.856299,-86.038998,180567000000,1-Regular school,2-No,2-No,2-No,21-Suburb: Large,2310,119.19,19.38,180567001029,147,56,46226,,,,,,,,,,,,
0.196927674140934,HARMONY GROVE HIGH SCHOOL,AR,20160113ARHAB,1,13,2016,1/13/2016,0,1,1,0,http://www.arkansasonline.com/news/2016/jan/14/student-accidentally-shot-outside-high-school-ouac/,1,Local,2,Winter,Benton,High,Parking Lot,Outside on School Property,No,After School,3:00 PM,1,Accidental discharge in parking lot,Three students were sitting in a car in the parking lot after school. The 17YOM shooter found the gun in the car and accidentally fired it causing a minor injury to the back seat passenger. The gun was owned by the 18YOM student who may also face charges.,Accidental,Random Shooting,No,,No,No,No,No,No,No,No,1,33.6514,-92.7796,50729000443,1-Regular school,2-No,2-No,2-No,42-Rural: Distant,393,41.41,9.49,50729000443,205,55,71701,,,,,,,,,,,,
0.218701424600112,SULPHUR ROCK MAGNET SCHOOL,AR,20151111ARSUS,11,11,2015,11/11/2015,0,1,1,0,https://www.kait8.com/story/30492261/gun-goes-off-in-school-parking-lot-hitting-junior-high-student/,,,4,Fall,Sulphur Rock,Unknown,Parking Lot,Outside on School Property,Yes,Dismissal,3:30 PM,1,Accidental discharge showing gun to other student in the parking lot,Student was showing off gun in the school parking lot while waiting for the bus. Gun discharged and struck another student in the leg. Police determined the shooting was an accident.,Accidental,Random Shooting,Yes,Showing gun to other student,No,No,No,No,No,No,No,1,35.755548,-91.500728,50001901092,1-Regular school,2-No,1-Yes,2-No,42-Rural: Distant,294,22.97,12.8,50001901092,167,31,72579,,,,,,,,,,,,
0.228735757788911,KAREN WAGNER H S,TX,20151015TXKAS,10,15,2015,10/15/2015,0,0,0,0,http://news4sanantonio.com/news/local/deputies-arrest-wagner-high-school-shooting-suspect,1,Local,2,Fall,San Antonio,High,Parking Lot,Outside on School Property,Yes,Morning Classes,9:00 AM,1,Fired shots at principals car after friend reprimanded,"22YOF shooter was angry because the principal had reprimanded her friend. She struck the principal's vehicle with a baseball bat multiple times then fired a gun at it breaking the windows. Shooter left the scene and was arrested at her place of employment. A gun was found at shooter's home, not clear if it's the weapon used. No injuries.",Anger Over Grade/Suspension/Discipline,Victims Targeted,No,,No,No,No,No,No,No,No,,29.45738,-98.3578,482499000000,1-Regular school,2-No,2-No,–,21-Suburb: Large,2228,158.31,14.07,,,,78244,,,,,,,,,,,,
0.228735757788911,NORTHSIDE HIGH SCHOOL,LA,20150911LANOL,9,11,2015,9/11/2015,0,1,1,0,https://www.theadvocate.com/acadiana/news/article_7a1fecc3-9963-53f3-a359-661957c087b9.html . http://www.katc.com/story/30015486/girl-shot-in-northside-highs-parking-lot-friday-night,,,3,Fall,Lafayette,High,Front of School,Outside on School Property,No,Sport Event,9:55 PM,1,Bystander shot during drive-by,17 year old victim was walking from football game to front of school when several shots were fired in the area. Victim was shot in the arm. An SUV in the parking lot was also shot several times. Suspects were described as two black males.,Drive-by Shooting,Random Shooting,,,No,No,No,No,No,,No,,30.251437,-92.003224,220087000000,1-Regular school,2-No,2-No,–,12-City: Mid-size,644,37,17.41,,,,70501,,,,,,,,,,,,
0.218701424600112,NEWBERG SENIOR HIGH SCHOOL,OR,20150903ORNEN,9,3,2015,9/3/2015,0,0,0,0,https://www.statesmanjournal.com/story/news/2015/09/04/man-arrested-after-shots-fired-near-newberg-high-school/71699392/,,,3,Fall,Newberg,High,Football Field/Track,Outside on School Property,No,Sport Event,8:30 PM,1,Shots fired off the school campus struck the beachers during a sporting event,53YOM fired multiple shots near the school during an evening athletic event. Shots struck the bleachers. 150 people were in the stadium and evacuated to the gym. Police found bullets on the track near the metal bleachers.,Escalation of Dispute,,No,,No,No,No,No,No,No,No,,45.311396,-122.955349,410872000000,1-Regular school,2-No,†,–,31-Town: Fringe,1535,70.45,21.79,,,,97132,,,,,,,,,,,,
0.183344829921658,W.S. HORNSBY ELEMENTARY SCHOOL,GA,20150825GAWSA,8,25,2015,8/25/2015,0,1,1,0,http://www.wrdw.com/home/headlines/BREAKING-Student-at-Hornsby-School-shot-and-taken-to-hospital-322826461.html,1,Local,2,Summer,Augusta,Elementary,Classroom,Inside School Building,Yes,Morning Classes,10:45 AM,1,Accidental discharge playing with gun in classroom,Shooter (3rd grade student) stole his grandmother's boyfriend's gun and brought it to school. Shooter was playing with the gun under his desk when it accidentally discharged and wounded a female student. The adult who owned the gun turned himself in and was charged.,Accidental,Neither,No,,No,No,No,No,No,No,No,1,33.459564,-81.937992,130438000000,1-Regular school,2-No,2-No,2-No,12-City: Mid-size,558,35,15.94,130438004230,127,62,30901,,,,,,,,,,,,
0.198632758222513,WILLIAM VELASQUEZ,TX,20150823TXWIR,8,23,2015,8/23/2015,0,0,0,0,http://abc13.com/news/20-year-old-arrested-after-bizarre-alleged-shooting-bagpipes-incident-at-school/953170/ . https://www.chron.com/neighborhood/fortbend/news/article/Men-with-guns-trespass-at-Richmond-elementary-6460655.php,,,3,Summer,Richmond,Elementary,Other,Outside on School Property,No,Not a School Day,8:00 AM,,Fired at random victims from the roof of the school,Shooter was on the roof of the school randomly shooting - was arrested and charged - no one was injured or threatened during the incident. Shooter stated he was going through personal problems - gun came back stolen.,Indiscriminate Shooting,Neither,No,,No,No,No,No,No,No,Yes,,29.539087,-95.683296,482658000000,1-Regular school,2-No,2-No,–,41-Rural: Fringe,545,35.75,15.24,,,,77469,,,,,,,,,,,,
0.187720793742969,COPPELL MIDDLE EAST,TX,20150705TXCOD,7,5,2015,7/5/2015,0,1,1,0,https://www.star-telegram.com/sports/dfwvarsity/article26576590.html . http://www.fox4news.com/news/suspect-charged-in-shooting-that-injured-byu-football-signee,,,3,Summer,Dallas,High,Parking Lot,Outside on School Property,No,Not a School Day,6:00 PM,1,Shots fired during dispute over money at basketball game,"Victim was at school to play basketball - vehicle drove into parking lot and shooter got out and chased victim - shot at him several times, victim was struck in the arm. Suspect fled but was later arrested - stated the shooting was based on an earlier argument with victim over money.",Escalation of Dispute,Victims Targeted,,,No,No,No,No,No,No,No,6,32.7766642,-96.7969879,481521000000,1-Regular school,2-No,2-No,–,21-Suburb: Large,1072,63.77,16.81,,,,75201,,,,,,,,,,,,
0.212831715964922,JOHN JAY HIGH SCHOOL,TX,20150629TXJOS,6,29,2015,6/29/2015,0,0,0,1,https://www.mysanantonio.com/news/local/article/Suspect-killed-by-polcie-during-chase-identified-6355557.php,,,2,Summer,San Antonio,High,Field (General),Outside on School Property,Yes,Afternoon Classes,1:30 PM,1,Police officer shot suspect after vehicle pursuit,"During routine traffic stop suspect flees scene and runs onto school campus. Suspect chased and caught by undercover officer. Suspect tries to jump fence, but guns falls from waistband - when suspect reaches for gun, officer shoots suspect three times killing him.",Illegal Activity,Victims Targeted,No,,No,No,Yes,,,,No,3,29.418371,-98.640251,361608000000,1-Regular school,2-No,2-No,2-No,21-Suburb: Large,1041,90.3,11.53,361608001390,881,126,78227,,,,,,,,,,,,
0.212831715964922,FORT CALHOUN ELEMENTARY SCHOOL,NE,20150623NEFOF,6,23,2015,6/23/2015,0,0,0,0,http://www.enterprisepub.com/news/fort_calhoun/deputies-make-two-arrests-in-fort-calhoun-shooting/article_75cc1cce-1a22-11e5-b470-630fb310ca4d.html . http://www.fox4news.com/news/suspect-charged-in-shooting-that-injured-byu-football-signee,,,3,Summer,Fort Calhoun,Elementary,Parking Lot,Outside on School Property,No,Evening,7:30 PM,1,Meeting in parking lot between non-students turned violent,A meeting unrelated to the school took place on the school parking lot - it then turned violent and a subject fired several shots at others in the parking lot - main suspect charged with 4 counts with attempted first degree murder among other things.,Escalation of Dispute,Victims Targeted,Yes,Davante Valoon (20),No,No,No,No,No,No,No,,41.456226,-96.021729,317065000000,1-Regular school,†,†,2-No,42-Rural: Distant,408,25.03,16.3,317065000968,469,86,68023,,,,,,,,,,,,
0.212831715964922,SOUTH MACON ELEMENTARY,NC,20150604NCSOF,6,4,2015,6/4/2015,0,0,0,0,https://www.citizen-times.com/story/news/crime/2015/06/04/armed-suspects-found-macon-county-school-custody/28467377/,,Local,3,Summer,Franklin,Elementary,Parking Lot,Outside on School Property,Yes,Before School,5:27 AM,1,"Male and female came to school with several guns, shot/killed a cat, had plan to kill children","A male and female came to school with multiple guns - they were confronted in early morning hours by bus driver who called police. Police responded and the subjects refused to cooperate - subjects were tased and arrested. They advised if it was God's will to kill the children, they would have. They shot/killed cat on school property - charged with multiple crimes. Police believed subjects were on drugs",Indiscriminate Shooting,Random Shooting,Yes,Two adults involved,No,No,No,No,No,No,Yes,1,35.113357,-83.399297,370276000000,1-Regular school,2-No,2-No,2-No,42-Rural: Distant,509,39.38,12.93,,,,28734,,,,,,,,,,,,
0.196927674140934,EVERGLADES CITY SCHOOL,FL,20150527FLEVE,5,27,2015,5/27/2015,0,1,1,0,http://archive.naplesnews.com/news/crime/everglades-city-man-charged-in-shooting-ep-1109639680-337933051.html,,,2,Spring,Everglades City,K-12,Beside Building,Outside on School Property,No,Evening,8:15 PM,1,"Fight between men behind school, one fired shots at the other",Fight between 51YOM and 30YOM behind the school. 51YOM got a gun from vehicle and fired 4 shots striking the victim one in the hand. Drove away from the scene.,Escalation of Dispute,Victims Targeted,No,,No,No,No,No,,No,No,4,25.864105,-81.386821,120033000000,1-Regular school,2-No,2-No,2-No,42-Rural: Distant,175,15.5,11.29,120033000336,338,157,34139,,,,,,,,,,,,
0.212831715964922,SOUTHWESTERN CLASSICAL ACADEMY,MI,20150524MISOF,5,24,2015,5/24/2015,0,7,7,0,https://www.mlive.com/news/flint/index.ssf/2015/05/two_men_charged_in_shooting_at.html  https://www.mlive.com/news/flint/index.ssf/2017/02/dna_match_ties_former_high_sch.html,,,3,Spring,Flint,Elementary,Parking Lot,Outside on School Property,No,Not a School Day,2:00 AM,1,Shots fired during fight outside of school,Shots fired during late night fight that occurred while large crowd of people were gathered outside of school.,Escalation of Dispute,,,,No,No,No,,,No,No,,42.998049,-83.699786,261452000000,1-Regular school,2-No,1-Yes,2-No,13-City: Small,473,31.2,15.16,261452005122,177,99,48507,,,,,,,,,,,,
